order_id,customer_id,restaurant_id,order_item,order_date,order_time,order_status,total_amount
3850,2,6,Paneer Lababdar,2023-09-01,10:55:49,Completed,242
6210,16,10,Paneer Butter Masala,2023-03-28,10:55:31,Completed,247
6455,22,9,Hyderabadi Biryani,2023-09-23,10:55:29,Completed,288
5660,17,10,Butter Chicken,2023-06-20,10:55:27,Completed,243
8607,6,1,Hyderabadi Biryani,2023-12-10,10:55:14,Completed,328
9123,6,5,Prawn Masala,2023-11-20,10:55:14,Completed,300
6241,18,5,Masala Dosa,2023-03-09,10:55:00,Completed,326
1378,20,6,Pasta Alfredo,2023-11-06,10:54:53,Completed,259
7388,4,10,Paneer Butter Masala,2023-05-02,10:54:51,Completed,254
8633,8,3,Fish Curry,2023-05-30,10:54:46,Completed,581
8002,7,1,Egg Curry,2023-06-18,10:54:36,Completed,633
7044,4,6,Lamb Kebab,2023-01-14,10:54:30,Completed,303
809,22,3,Pasta Alfredo,2023-03-03,10:54:26,Completed,338
5897,15,9,Grilled Chicken Sandwich,2023-10-19,10:54:13,Completed,304
1048,18,2,Masala Dosa,2023-08-31,10:54:05,Completed,263
3022,13,2,Burger,2023-12-10,10:54:02,Completed,453
8731,4,4,Chole Bhature,2023-08-30,10:53:58,Completed,222
1409,7,6,Butter Chicken,2023-05-29,10:53:40,Completed,215
3499,17,9,Chicken Shawarma,2023-03-21,10:53:38,Completed,222
3905,19,2,Paneer Butter Masala,2023-06-04,10:53:38,Completed,302
5792,22,3,Mutton Biryani,2023-03-10,10:53:22,Completed,343
9837,4,1,Chicken Shawarma,2023-10-01,10:53:17,Completed,226
5750,21,10,Chicken Biryani,2023-04-07,10:53:00,Completed,242
6336,22,10,Vegetable Fried Rice,2023-09-18,10:53:00,Completed,641
1762,17,5,Lamb Kebab,2023-09-30,10:52:54,Completed,291
8938,4,8,Prawn Masala,2023-01-22,10:52:50,Completed,300
8829,9,2,Vegetable Fried Rice,2023-03-31,10:52:49,Completed,743
9605,6,2,Chole Bhature,2023-02-05,10:52:41,Completed,324
6380,17,4,Pasta Alfredo,2023-12-03,10:52:36,Completed,340
9005,8,8,Egg Curry,2023-10-23,10:52:29,Completed,324
9868,4,1,Prawn Masala,2023-03-31,10:52:23,Completed,481
2594,7,4,Pasta Alfredo,2023-02-22,10:52:20,Completed,202
5168,21,7,Masala Dosa,2023-07-05,10:52:20,Completed,306
6384,19,2,Chole Bhature,2023-06-08,10:52:08,Completed,254
1682,15,2,Masala Dosa,2023-08-27,10:52:00,Completed,482
2747,12,3,Paneer Butter Masala,2023-06-05,10:51:56,Completed,413
3907,15,5,Paneer Lababdar,2023-08-12,10:51:49,Completed,303
9134,5,9,Samosa,2023-01-28,10:51:49,Completed,225
6734,7,1,Paneer Tikka,2023-11-18,10:51:46,Completed,312
6510,9,1,Chicken Biryani,2023-10-26,10:51:43,Completed,273
6839,7,3,Masala Dosa,2023-07-18,10:51:31,Completed,299
4496,16,3,Paneer Lababdar,2023-12-27,10:51:30,Completed,284
6181,19,6,Prawn Masala,2023-02-12,10:51:28,Completed,289
4901,20,9,Dal Makhani,2023-07-29,10:51:23,Completed,227
3206,16,7,Chicken Shawarma,2023-01-19,10:51:11,Not Fulfilled,442
9746,8,6,Butter Chicken,2023-05-25,10:51:10,Completed,216
1144,20,3,Mutton Biryani,2023-11-14,10:51:06,Completed,252
1943,21,1,Hyderabadi Biryani,2023-04-16,10:50:50,Completed,392
5528,19,5,Dal Makhani,2023-02-26,10:50:34,Completed,308
1320,12,9,Paneer Lababdar,2023-07-15,10:50:13,Completed,343
2023,7,2,Egg Curry,2023-08-23,10:50:09,Completed,266
9458,5,8,Egg Curry,2023-08-04,10:50:08,Completed,493
4455,19,6,Hyderabadi Biryani,2023-09-16,10:50:03,Completed,271
1759,17,9,Pasta Alfredo,2023-10-27,10:49:52,Completed,481
7496,4,8,Paneer Tikka,2023-12-07,10:49:49,Completed,239
7391,9,7,Mutton Rogan Josh,2023-03-15,10:49:40,Completed,256
8036,4,8,Pasta Alfredo,2023-10-10,10:49:34,Completed,280
5381,16,5,Egg Curry,2023-06-27,10:49:31,Completed,201
6880,4,3,Vegetable Fried Rice,2023-06-05,10:49:19,Completed,238
270,20,1,Hyderabadi Biryani,2023-06-21,10:49:00,Completed,345
5911,21,6,Chicken Biryani,2023-05-17,10:49:00,Completed,263
1486,13,2,Chicken Biryani,2023-12-02,10:48:47,Completed,216
5683,16,6,Hyderabadi Biryani,2023-05-07,10:48:35,Completed,336
8299,8,1,Dal Makhani,2023-01-30,10:48:16,Completed,209
8336,8,8,Mutton Biryani,2023-10-25,10:48:11,Completed,222
2491,18,9,Egg Curry,2023-10-20,10:48:08,Completed,290
7281,4,8,Hyderabadi Biryani,2023-12-19,10:48:00,Completed,290
6490,16,10,Paneer Butter Masala,2023-02-26,10:47:59,Completed,694
9247,6,9,Mutton Biryani,2023-09-01,10:47:58,Completed,571
2884,13,10,Paneer Tikka,2023-07-06,10:47:53,Completed,389
8391,6,9,Prawn Masala,2023-06-21,10:47:52,Completed,342
8638,5,4,Chicken Shawarma,2023-07-14,10:47:52,Not Fulfilled,480
2851,7,6,Mutton Rogan Josh,2023-11-25,10:47:50,Completed,262
5820,21,4,Prawn Masala,2023-12-09,10:47:44,Completed,481
4814,16,6,Masala Dosa,2023-01-30,10:47:29,Completed,227
7282,5,9,Paneer Lababdar,2023-03-24,10:47:13,Completed,275
5501,19,3,Dal Makhani,2023-12-01,10:47:04,Completed,345
1061,14,9,Pasta Alfredo,2023-09-27,10:46:53,Completed,301
8478,4,1,Chole Bhature,2023-12-26,10:46:48,Completed,261
3560,11,2,Chicken Biryani,2023-03-25,10:46:45,Completed,213
7821,7,6,Grilled Chicken Sandwich,2023-06-27,10:46:45,Completed,309
4925,22,2,Masala Dosa,2023-09-19,10:46:41,Completed,328
5878,21,3,Masala Dosa,2023-09-21,10:46:32,Completed,227
7585,5,7,Butter Chicken,2023-02-11,10:46:23,Completed,223
9188,7,2,Chicken Shawarma,2023-07-22,10:46:03,Completed,208
2412,15,9,Chicken Biryani,2023-08-16,10:46:02,Completed,305
6188,19,5,Chole Bhature,2023-11-20,10:45:59,Completed,270
7243,7,10,Lamb Kebab,2023-11-19,10:45:44,Completed,325
8916,6,10,Mutton Biryani,2023-03-08,10:45:41,Completed,349
9820,4,9,Chicken Shawarma,2023-12-31,10:45:38,Completed,298
2255,11,2,Mutton Rogan Josh,2023-06-20,10:45:37,Completed,202
3472,20,7,Burger,2023-07-13,10:45:26,Completed,210
4753,22,5,Pasta Alfredo,2023-10-07,10:45:15,Completed,463
8516,8,1,Paneer Butter Masala,2023-10-20,10:45:11,Completed,291
8236,7,6,Paneer Tikka,2023-03-03,10:44:52,Completed,640
9912,9,1,Egg Curry,2023-01-07,10:44:46,Completed,342
7762,8,1,Egg Curry,2023-05-18,10:44:43,Completed,305
7910,6,10,Masala Dosa,2023-10-05,10:44:33,Completed,263
2080,19,5,Mutton Biryani,2023-06-30,10:44:32,Completed,240
4941,19,1,Paneer Butter Masala,2023-03-12,10:44:11,Completed,325
9202,9,4,Hyderabadi Biryani,2023-06-12,10:44:08,Completed,204
2544,22,9,Chicken Biryani,2023-01-14,10:44:05,Completed,287
9236,9,5,Paneer Lababdar,2023-07-20,10:44:01,Completed,316
157,1,9,Pasta Alfredo,2023-06-17,10:43:51,Completed,295
4083,18,2,Dal Makhani,2023-12-06,10:43:46,Completed,349
5164,16,10,Chicken Biryani,2023-08-02,10:43:30,Completed,219
8569,6,9,Paneer Lababdar,2023-01-10,10:43:22,Not Fulfilled,451
2215,16,6,Chicken Biryani,2023-03-27,10:43:19,Completed,465
1803,18,2,Hyderabadi Biryani,2023-11-22,10:43:01,Completed,243
2203,15,2,Vegetable Fried Rice,2023-04-20,10:42:52,Completed,529
3099,12,1,Masala Dosa,2023-04-13,10:42:34,Completed,229
6663,6,5,Chicken Biryani,2023-02-11,10:42:27,Completed,342
3008,7,8,Pasta Alfredo,2023-07-26,10:42:23,Completed,348
1071,2,8,Mutton Rogan Josh,2023-01-19,10:42:17,Completed,286
5129,16,9,Burger,2023-05-13,10:42:09,Completed,458
5133,17,6,Mutton Biryani,2023-06-29,10:41:58,Completed,269
909,15,8,Pasta Alfredo,2023-06-13,10:41:51,Completed,278
549,19,3,Dal Makhani,2023-03-07,10:41:45,Completed,503
761,21,7,Pasta Alfredo,2023-10-27,10:41:40,Completed,241
4428,17,2,Paneer Tikka,2023-09-29,10:41:38,Completed,467
1253,22,8,Dal Makhani,2023-03-02,10:41:22,Completed,494
8872,5,9,Prawn Masala,2023-12-23,10:41:22,Completed,502
5621,16,2,Burger,2023-01-12,10:41:12,Completed,339
9064,8,4,Paneer Lababdar,2023-04-18,10:41:05,Completed,313
723,14,4,Paneer Lababdar,2023-05-04,10:41:01,Completed,359
8921,7,4,Chicken Shawarma,2023-10-30,10:41:00,Completed,233
1127,22,10,Paneer Butter Masala,2023-10-18,10:40:57,Completed,222
3710,16,7,Hyderabadi Biryani,2023-10-13,10:40:47,Completed,225
9040,4,3,Hyderabadi Biryani,2023-03-15,10:40:46,Completed,290
8333,5,10,Mutton Rogan Josh,2023-06-29,10:40:32,Completed,657
901,12,3,Dal Makhani,2023-11-08,10:40:28,Completed,342
5921,17,5,Masala Dosa,2023-07-22,10:40:27,Completed,516
8306,8,2,Prawn Masala,2023-05-24,10:40:20,Completed,263
6154,16,2,Paneer Butter Masala,2023-12-05,10:40:05,Completed,251
4415,20,3,Chicken Biryani,2023-04-12,10:39:59,Completed,310
3976,10,6,Mutton Rogan Josh,2023-09-15,10:39:58,Completed,473
7121,8,7,Fish Curry,2023-05-27,10:39:55,Completed,518
4106,22,7,Paneer Butter Masala,2023-04-26,10:39:49,Completed,546
4375,19,2,Mutton Rogan Josh,2023-05-11,10:39:49,Completed,297
1983,7,6,Dal Makhani,2023-03-04,10:39:44,Completed,342
8732,9,2,Hyderabadi Biryani,2023-02-21,10:39:44,Completed,199
8376,9,6,Vegetable Fried Rice,2023-09-05,10:39:37,Completed,336
4153,22,2,Fish Curry,2023-09-05,10:39:33,Completed,281
2278,4,6,Mutton Biryani,2023-03-22,10:39:23,Completed,347
444,2,5,Masala Dosa,2023-10-31,10:39:12,Completed,218
1173,1,9,Burger,2023-04-08,10:39:03,Completed,278
1665,21,5,Chicken Biryani,2023-10-20,10:39:02,Completed,210
2040,11,9,Pasta Alfredo,2023-07-31,10:38:53,Completed,251
9527,9,5,Lamb Kebab,2023-01-11,10:38:37,Completed,289
7916,5,6,Mutton Rogan Josh,2023-05-18,10:38:36,Completed,265
6912,8,10,Paneer Butter Masala,2023-05-25,10:38:34,Completed,342
7354,7,2,Masala Dosa,2023-03-02,10:38:27,Completed,276
5761,21,1,Masala Dosa,2023-12-20,10:38:20,Completed,209
6560,5,6,Chicken Shawarma,2023-01-03,10:38:17,Completed,320
1855,3,7,Paneer Lababdar,2023-07-13,10:38:01,Completed,205
9311,9,1,Egg Curry,2023-06-12,10:38:00,Completed,209
7168,6,9,Chicken Biryani,2023-09-30,10:37:59,Completed,561
6495,16,10,Butter Chicken,2023-09-21,10:37:44,Completed,568
6505,8,8,Dal Makhani,2023-10-22,10:37:41,Completed,344
9034,7,6,Prawn Masala,2023-10-27,10:37:26,Completed,327
1597,15,6,Butter Chicken,2023-11-13,10:37:22,Completed,517
4806,20,8,Grilled Chicken Sandwich,2023-03-09,10:37:11,Completed,340
4854,22,1,Vegetable Fried Rice,2023-03-18,10:37:09,Completed,213
3714,11,5,Chicken Shawarma,2023-02-14,10:37:07,Completed,208
5004,17,1,Vegetable Fried Rice,2023-04-10,10:37:06,Completed,258
6693,8,1,Grilled Chicken Sandwich,2023-01-01,10:37:02,Completed,288
8179,8,4,Vegetable Fried Rice,2023-10-15,10:37:00,Completed,280
2526,11,5,Masala Dosa,2023-11-22,10:36:46,Completed,486
68,5,5,Paneer Butter Masala,2023-10-04,10:36:36,Completed,211
982,6,4,Masala Dosa,2023-03-01,10:36:35,Completed,314
99,19,3,Paneer Lababdar,2023-07-30,10:36:28,Completed,285
6329,20,3,Pasta Alfredo,2023-12-16,10:36:23,Completed,199
6371,15,3,Fish Curry,2023-09-24,10:36:20,Completed,252
385,2,8,Vegetable Fried Rice,2023-01-19,10:36:18,Completed,452
3327,18,10,Mutton Rogan Josh,2023-06-25,10:36:16,Not Fulfilled,237
645,17,2,Hyderabadi Biryani,2023-10-12,10:36:15,Completed,227
6897,7,8,Mutton Biryani,2023-11-18,10:36:09,Completed,295
7009,8,1,Chicken Biryani,2023-10-17,10:36:01,Completed,283
5961,16,1,Hyderabadi Biryani,2023-09-26,10:35:52,Completed,200
3910,10,5,Mutton Rogan Josh,2023-05-25,10:35:43,Completed,350
114,17,6,Mutton Biryani,2023-09-10,10:35:25,Completed,485
4050,18,9,Chole Bhature,2023-07-02,10:35:01,Completed,440
1666,15,8,Chole Bhature,2023-06-08,10:34:58,Completed,343
8390,6,2,Egg Curry,2023-05-06,10:34:35,Completed,238
864,8,10,Burger,2023-01-04,10:34:33,Completed,231
2692,10,9,Chole Bhature,2023-05-01,10:34:33,Completed,246
6382,16,6,Prawn Masala,2023-05-26,10:34:23,Completed,554
2793,20,9,Masala Dosa,2023-09-01,10:34:21,Completed,315
5778,15,9,Fish Curry,2023-05-01,10:34:21,Completed,268
1639,20,5,Samosa,2023-01-28,10:34:18,Completed,378
9538,4,9,Paneer Lababdar,2023-08-27,10:33:59,Completed,221
9718,4,7,Hyderabadi Biryani,2023-02-14,10:33:30,Completed,248
9885,9,2,Paneer Lababdar,2023-05-15,10:33:28,Completed,345
5078,19,5,Mutton Rogan Josh,2023-10-06,10:33:18,Completed,281
6480,15,8,Paneer Lababdar,2023-05-06,10:33:12,Completed,333
7500,9,9,Mutton Rogan Josh,2023-06-22,10:33:10,Completed,268
8949,4,3,Samosa,2023-02-02,10:33:03,Completed,669
9059,4,6,Lamb Kebab,2023-04-05,10:33:01,Completed,306
5584,21,4,Prawn Masala,2023-12-11,10:32:58,Completed,298
386,8,8,Pasta Alfredo,2023-08-31,10:32:56,Completed,344
2959,10,10,Masala Dosa,2023-02-22,10:32:41,Completed,208
1878,18,10,Burger,2023-11-09,10:32:37,Completed,293
6162,22,4,Grilled Chicken Sandwich,2023-09-11,10:32:20,Completed,234
7461,9,1,Dal Makhani,2023-12-18,10:32:20,Completed,541
4116,22,6,Hyderabadi Biryani,2023-04-30,10:32:03,Completed,320
2024,19,1,Chicken Biryani,2023-08-10,10:31:56,Completed,281
9504,9,9,Chole Bhature,2023-05-17,10:31:50,Completed,304
1299,5,8,Chicken Shawarma,2023-09-30,10:31:44,Completed,255
3750,11,3,Chicken Biryani,2023-08-23,10:31:42,Completed,320
5590,20,3,Chole Bhature,2023-01-16,10:31:37,Completed,362
1605,20,1,Burger,2023-12-23,10:31:35,Completed,279
9902,4,2,Samosa,2023-09-10,10:31:34,Completed,629
7464,4,6,Chicken Shawarma,2023-01-04,10:31:33,Completed,702
582,18,9,Masala Dosa,2023-05-28,10:31:26,Completed,343
2819,13,10,Masala Dosa,2023-11-30,10:31:05,Completed,230
3995,11,3,Lamb Kebab,2023-05-03,10:31:05,Completed,286
7942,9,4,Mutton Rogan Josh,2023-03-13,10:30:50,Completed,222
9571,8,5,Chicken Shawarma,2023-09-23,10:30:50,Completed,281
2483,11,7,Butter Chicken,2023-05-12,10:30:31,Completed,267
1599,18,9,Paneer Butter Masala,2023-10-18,10:30:19,Completed,339
918,2,4,Masala Dosa,2023-12-04,10:30:07,Completed,469
2539,2,7,Egg Curry,2023-12-09,10:30:06,Completed,350
24,10,8,Mutton Biryani,2024-01-24,10:30:00,Completed,231
4694,16,10,Dal Makhani,2023-11-27,10:29:58,Completed,317
4320,15,2,Grilled Chicken Sandwich,2023-09-10,10:29:31,Completed,250
294,3,7,Paneer Lababdar,2023-09-19,10:29:29,Completed,240
7764,8,7,Paneer Butter Masala,2023-06-23,10:29:08,Completed,304
2813,1,1,Paneer Butter Masala,2023-11-07,10:29:07,Completed,318
7027,8,9,Dal Makhani,2023-02-01,10:28:56,Completed,263
3772,21,4,Chicken Biryani,2023-11-28,10:28:51,Completed,345
5988,15,7,Chicken Shawarma,2023-07-10,10:28:50,Completed,277
1811,15,9,Masala Dosa,2023-01-31,10:28:49,Completed,335
6484,15,4,Mutton Rogan Josh,2023-08-23,10:28:45,Completed,302
390,2,10,Chicken Biryani,2023-01-12,10:28:31,Completed,353
4514,20,2,Paneer Tikka,2023-07-21,10:28:28,Completed,256
9584,6,10,Samosa,2023-03-12,10:28:27,Completed,303
737,12,5,Paneer Butter Masala,2023-03-01,10:27:54,Completed,250
862,17,8,Hyderabadi Biryani,2023-11-18,10:27:38,Completed,255
1130,18,5,Vegetable Fried Rice,2023-07-18,10:27:38,Completed,267
7146,6,7,Chicken Biryani,2023-07-12,10:27:38,Completed,203
1222,13,6,Masala Dosa,2023-09-11,10:27:27,Completed,430
138,1,7,Paneer Lababdar,2023-12-08,10:27:23,Completed,297
2772,16,4,Chicken Biryani,2023-02-14,10:27:08,Completed,297
9740,9,5,Burger,2023-05-03,10:27:03,Completed,632
3887,1,2,Chicken Biryani,2023-01-11,10:26:59,Completed,264
8060,4,6,Dal Makhani,2023-03-07,10:26:56,Completed,233
799,14,9,Pasta Alfredo,2023-03-14,10:26:48,Completed,339
4040,16,5,Grilled Chicken Sandwich,2023-09-13,10:26:46,Completed,407
4564,18,9,Dal Makhani,2023-10-23,10:26:45,Completed,315
4464,18,9,Paneer Lababdar,2023-01-12,10:26:35,Completed,315
116,8,3,Masala Dosa,2023-07-12,10:26:25,Completed,303
1006,4,9,Chicken Shawarma,2023-11-04,10:26:21,Completed,260
867,1,3,Fish Curry,2023-09-20,10:26:16,Completed,310
9652,5,3,Paneer Lababdar,2023-07-16,10:26:16,Completed,276
8150,4,7,Grilled Chicken Sandwich,2023-11-04,10:26:07,Completed,261
1872,20,9,Lamb Kebab,2023-10-14,10:25:52,Completed,253
3017,8,3,Pasta Alfredo,2023-12-01,10:25:43,Completed,316
1546,6,10,Paneer Butter Masala,2023-03-14,10:25:35,Completed,271
5571,20,4,Masala Dosa,2023-08-13,10:25:12,Completed,213
1124,10,10,Hyderabadi Biryani,2023-09-08,10:25:09,Completed,329
3293,10,7,Masala Dosa,2023-07-19,10:25:05,Completed,247
7755,8,6,Egg Curry,2023-10-16,10:25:05,Completed,223
9622,6,5,Mutton Biryani,2023-10-14,10:25:04,Completed,259
9659,5,4,Dal Makhani,2023-03-05,10:24:59,Completed,680
3177,13,1,Chicken Biryani,2023-06-22,10:24:58,Completed,339
1294,10,6,Prawn Masala,2023-12-17,10:24:45,Completed,273
147,21,1,Chicken Biryani,2023-10-12,10:24:34,Completed,472
2680,3,1,Masala Dosa,2023-12-08,10:24:33,Completed,294
8382,6,10,Grilled Chicken Sandwich,2023-10-15,10:24:29,Completed,297
6198,17,4,Pasta Alfredo,2023-05-30,10:24:24,Completed,333
6637,9,8,Burger,2023-11-23,10:24:18,Completed,331
41,15,6,Paneer Butter Masala,2023-03-02,10:24:17,Completed,200
7070,8,4,Prawn Masala,2023-07-04,10:24:15,Completed,237
2621,2,5,Burger,2023-01-24,10:24:00,Completed,473
3152,1,3,Mutton Biryani,2023-10-12,10:23:57,Completed,234
2670,19,1,Chicken Biryani,2023-04-07,10:23:51,Completed,287
8283,9,5,Paneer Tikka,2023-07-05,10:23:51,Completed,294
8000,7,7,Mutton Biryani,2023-08-11,10:23:24,Completed,267
9278,9,10,Chicken Shawarma,2023-01-14,10:23:15,Completed,311
5329,15,3,Pasta Alfredo,2023-06-26,10:23:12,Completed,345
6937,7,1,Vegetable Fried Rice,2023-08-09,10:23:11,Completed,325
9526,5,4,Chicken Tikka,2023-09-23,10:22:54,Completed,261
6633,9,9,Vegetable Fried Rice,2023-02-28,10:22:50,Completed,261
8128,5,1,Vegetable Fried Rice,2023-01-10,10:22:48,Completed,225
5668,22,1,Paneer Lababdar,2023-04-11,10:22:45,Completed,311
7407,4,8,Pasta Alfredo,2023-03-13,10:22:44,Completed,241
8080,6,4,Grilled Chicken Sandwich,2023-06-18,10:22:37,Completed,289
7356,4,7,Vegetable Fried Rice,2023-06-01,10:22:35,Completed,263
4098,20,10,Egg Curry,2023-09-17,10:22:29,Completed,267
7451,9,5,Fish Curry,2023-08-19,10:22:22,Completed,342
6621,5,7,Butter Chicken,2023-01-20,10:22:21,Completed,208
2828,2,7,Vegetable Fried Rice,2023-11-23,10:22:13,Completed,339
7924,8,10,Chicken Biryani,2023-08-04,10:22:06,Completed,265
6887,6,7,Paneer Butter Masala,2023-04-28,10:21:26,Completed,308
299,16,3,Pasta Alfredo,2023-06-06,10:21:22,Completed,519
3973,1,3,Lamb Kebab,2023-10-04,10:21:22,Completed,249
3001,5,9,Paneer Lababdar,2023-06-13,10:21:21,Completed,289
4542,18,9,Vegetable Fried Rice,2023-06-19,10:21:19,Completed,218
2333,8,2,Dal Makhani,2023-03-13,10:21:12,Completed,233
6281,19,3,Egg Curry,2023-06-03,10:21:10,Completed,335
5965,15,1,Vegetable Fried Rice,2023-06-29,10:21:07,Completed,251
1636,9,6,Masala Dosa,2023-05-09,10:20:52,Completed,301
2337,17,10,Chicken Biryani,2023-05-12,10:20:52,Completed,458
3758,6,7,Prawn Masala,2023-03-21,10:20:52,Completed,322
4469,17,6,Paneer Butter Masala,2023-05-20,10:20:34,Completed,199
3863,4,2,Paneer Tikka,2023-11-13,10:20:32,Completed,289
6794,8,2,Hyderabadi Biryani,2023-03-02,10:20:31,Completed,681
3162,19,1,Mutton Rogan Josh,2023-01-13,10:20:21,Completed,300
7687,6,7,Paneer Butter Masala,2023-06-15,10:20:09,Completed,654
6413,16,5,Lamb Kebab,2023-01-08,10:20:04,Completed,460
1408,12,3,Paneer Butter Masala,2023-05-26,10:20:00,Completed,386
8922,8,6,Burger,2023-04-06,10:20:00,Completed,312
790,20,2,Mutton Rogan Josh,2023-03-21,10:19:48,Completed,266
3184,10,10,Paneer Butter Masala,2023-03-07,10:19:42,Not Fulfilled,301
5702,15,2,Vegetable Fried Rice,2023-02-08,10:19:37,Completed,201
2925,13,8,Mutton Rogan Josh,2023-03-01,10:19:27,Completed,246
9470,6,3,Chicken Tikka,2023-05-14,10:19:15,Completed,324
6736,6,7,Masala Dosa,2023-01-21,10:19:13,Completed,666
6067,15,2,Fish Curry,2023-05-01,10:19:08,Completed,360
3428,9,10,Vegetable Fried Rice,2023-12-28,10:18:50,Not Fulfilled,219
5725,20,7,Burger,2023-02-07,10:18:49,Completed,203
6946,8,9,Mutton Biryani,2023-11-01,10:18:49,Completed,605
9143,4,3,Lamb Kebab,2023-11-23,10:18:42,Completed,264
187,20,4,Paneer Butter Masala,2023-09-19,10:18:26,Completed,298
3194,7,1,Paneer Tikka,2023-07-30,10:18:24,Completed,255
4158,21,1,Burger,2023-03-01,10:18:15,Completed,209
1285,9,2,Lamb Kebab,2023-02-28,10:18:11,Completed,307
5114,21,6,Mutton Rogan Josh,2023-09-22,10:17:58,Completed,287
278,18,4,Paneer Tikka,2023-02-19,10:17:57,Completed,282
3240,3,5,Fish Curry,2023-12-29,10:17:56,Completed,348
9675,6,8,Pizza,2023-07-09,10:17:50,Completed,321
9453,9,2,Pizza,2023-01-17,10:17:46,Completed,200
6115,20,5,Prawn Masala,2023-03-31,10:17:40,Completed,335
7313,6,1,Vegetable Fried Rice,2023-11-29,10:17:39,Completed,200
7415,7,9,Paneer Butter Masala,2023-01-07,10:17:37,Completed,347
1225,20,10,Paneer Butter Masala,2023-01-03,10:17:31,Completed,230
7134,4,8,Mutton Biryani,2023-03-02,10:17:17,Completed,225
4285,15,1,Dal Makhani,2023-09-07,10:17:14,Completed,318
7225,7,1,Grilled Chicken Sandwich,2023-03-24,10:17:09,Completed,258
1361,12,9,Hyderabadi Biryani,2023-04-28,10:17:08,Completed,269
5523,15,6,Chole Bhature,2023-08-24,10:17:06,Completed,283
7793,7,10,Mutton Biryani,2023-05-16,10:16:56,Completed,699
8288,5,7,Paneer Butter Masala,2023-09-03,10:16:44,Completed,294
9258,5,2,Dal Makhani,2023-06-06,10:16:40,Completed,309
780,16,6,Masala Dosa,2023-12-30,10:16:30,Completed,246
9273,4,8,Chicken Tikka,2023-04-29,10:16:27,Completed,215
226,3,10,Egg Curry,2023-08-25,10:16:14,Completed,200
3048,6,7,Pasta Alfredo,2023-05-02,10:16:05,Completed,307
9271,8,1,Prawn Masala,2023-06-20,10:15:57,Completed,310
4414,22,8,Fish Curry,2023-03-31,10:15:52,Completed,293
4688,21,9,Prawn Masala,2023-04-13,10:15:51,Completed,258
6836,9,6,Chicken Biryani,2023-04-24,10:15:51,Completed,266
2144,9,5,Vegetable Fried Rice,2023-06-01,10:15:48,Completed,257
2000,15,2,Masala Dosa,2023-06-20,10:15:46,Completed,206
4553,18,4,Paneer Butter Masala,2023-11-10,10:15:46,Completed,386
1592,6,9,Lamb Kebab,2023-06-24,10:15:38,Completed,222
8764,7,8,Chole Bhature,2023-02-27,10:15:35,Completed,743
4529,20,2,Chole Bhature,2023-08-26,10:15:32,Completed,359
962,2,9,Mutton Rogan Josh,2023-05-28,10:15:27,Completed,288
4470,15,8,Paneer Lababdar,2023-09-19,10:15:27,Completed,203
3292,2,5,Masala Dosa,2023-03-29,10:15:14,Not Fulfilled,283
6775,8,8,Chicken Biryani,2023-12-16,10:15:11,Completed,315
5534,15,4,Grilled Chicken Sandwich,2023-04-27,10:14:57,Completed,217
7842,4,7,Egg Curry,2023-03-26,10:14:55,Completed,301
8743,5,5,Samosa,2023-01-14,10:14:47,Completed,278
9347,8,5,Mutton Biryani,2023-06-28,10:14:47,Completed,269
1094,21,7,Chicken Shawarma,2023-01-28,10:14:44,Completed,286
1362,11,8,Chicken Tikka,2023-01-05,10:14:42,Completed,411
6023,18,7,Egg Curry,2023-09-27,10:14:37,Completed,213
2805,20,8,Mutton Rogan Josh,2023-04-21,10:14:29,Completed,262
1773,6,9,Chicken Biryani,2023-06-20,10:14:28,Completed,222
3725,21,7,Hyderabadi Biryani,2023-04-06,10:14:27,Not Fulfilled,313
9737,9,1,Vegetable Fried Rice,2023-05-05,10:14:26,Completed,240
5727,17,10,Chole Bhature,2023-12-03,10:14:25,Completed,456
4946,16,2,Mutton Rogan Josh,2023-02-22,10:14:24,Completed,350
8396,6,6,Chicken Biryani,2023-06-27,10:14:02,Completed,281
2503,7,10,Paneer Butter Masala,2023-05-30,10:13:58,Completed,240
6712,8,2,Paneer Lababdar,2023-07-28,10:13:53,Completed,261
719,20,2,Paneer Butter Masala,2023-05-19,10:13:48,Completed,307
457,21,2,Pizza,2023-04-04,10:13:45,Completed,260
5192,22,4,Paneer Tikka,2023-08-16,10:13:45,Completed,323
4527,21,9,Chicken Biryani,2023-10-05,10:13:41,Completed,277
3445,21,8,Mutton Rogan Josh,2023-04-18,10:13:39,Not Fulfilled,347
1226,4,9,Mutton Biryani,2023-02-17,10:13:37,Completed,362
5509,17,10,Mutton Rogan Josh,2023-09-16,10:13:37,Completed,342
8127,5,7,Masala Dosa,2023-06-17,10:13:36,Completed,200
4377,17,8,Masala Dosa,2023-03-12,10:13:32,Completed,315
2250,11,10,Paneer Lababdar,2023-03-16,10:13:28,Completed,399
65,15,3,Dal Makhani,2023-05-13,10:13:25,Completed,327
6823,4,5,Mutton Rogan Josh,2023-08-15,10:12:58,Completed,279
394,14,3,Vegetable Fried Rice,2023-04-05,10:12:36,Completed,339
8181,7,5,Fish Curry,2023-11-29,10:12:28,Completed,206
4674,22,4,Mutton Biryani,2023-10-01,10:12:22,Completed,509
9919,7,10,Vegetable Fried Rice,2023-12-28,10:12:16,Completed,227
8109,7,5,Masala Dosa,2023-03-25,10:12:09,Completed,452
